Date,Company,Studio,Project,Category,Country,Country_code,OS,Counterparty,Amount_USD
2021-03-31,Red,Red2,Redman,UA,Argentina,ARG,Andriod,Mazemook,-798.8617661193773
2021-03-31,Red,Red2,Redman,UA,Mexico,MEX,iOS,Mazemook,-1188.8257367701285
2021-03-31,Red,Red2,Redman,UA,Austria,AUT,Amazon,Mazemook,-793.9682434831863
2021-03-31,Red,Red2,Redman,UA,France,FRA,Andriod,Mazemook,-794.212599099429
2021-03-31,Red,Red2,Redman,UA,Russia,RUS,iOS,Mazemook,-1974.0590133923931
2021-03-31,Red,Red2,Redman,UA,Israel,ISR,Amazon,Mazemook,-399.23654275462485
2021-04-30,Red,Red2,Redman,UA,USA,USA,Andriod,MoogleAds,-90062.28422010245
2021-04-30,Red,Red2,Redman,UA,Japan,JPN,iOS,MoogleAds,-3886.0164284332986
2021-04-30,Red,Red2,Redman,UA,China,CHN,Amazon,MoogleAds,-9116.348071350267
2021-04-30,Red,Red2,Redman,UA,Germany,DEU,Andriod,MoogleAds,-5155.347190401562
2021-04-30,Red,Red2,Redman,UA,Brazil,BRA,iOS,MoogleAds,-1295.4278410162226
2021-04-30,Red,Red2,Redman,UA,Argentina,ARG,Amazon,MoogleAds,-2601.0777469193526
2021-04-30,Red,Red2,Redman,UA,Mexico,MEX,Andriod,MoogleAds,-3910.1255002375774
2021-04-30,Red,Red2,Redman,UA,Austria,AUT,iOS,MoogleAds,-2586.2309126254654
2021-04-30,Red,Red2,Redman,UA,France,FRA,Amazon,MoogleAds,-2580.9269923963416
2021-04-30,Red,Red2,Redman,UA,Russia,RUS,Andriod,MoogleAds,-6457.332838106884
2021-04-30,Red,Red2,Redman,UA,Israel,ISR,iOS,MoogleAds,-1304.2124294262426
2021-04-30,Red,Red2,Redman,UA,USA,USA,Amazon,Elevator,-72824.88885232288
2021-04-30,Red,Red2,Redman,UA,Japan,JPN,Andriod,Elevator,-3093.12068560389
2021-04-30,Red,Red2,Redman,UA,China,CHN,iOS,Elevator,-7265.882631126965
2021-04-30,Red,Red2,Redman,UA,Germany,DEU,Amazon,Elevator,-4116.226317584403
2021-04-30,Red,Red2,Redman,UA,Brazil,BRA,Andriod,Elevator,-1034.4325913135508
2021-04-30,Red,Red2,Redman,UA,Argentina,ARG,iOS,Elevator,-2063.9778159780494
2021-04-30,Red,Red2,Redman,UA,Mexico,MEX,Amazon,Elevator,-3117.102855333487
2021-04-30,Red,Red2,Redman,UA,Austria,AUT,Andriod,Elevator,-2086.6123524570426
2021-04-30,Red,Red2,Redman,UA,France,FRA,iOS,Elevator,-2067.8822975458716
2021-04-30,Red,Red2,Redman,UA,Russia,RUS,Amazon,Elevator,-5176.319197951446
2021-04-30,Red,Red2,Redman,UA,Israel,ISR,Andriod,Elevator,-1030.5852886654775
2021-04-30,Red,Red2,Redman,UA,USA,USA,iOS,Mazemook,-18130.952116555785
2021-04-30,Red,Red2,Redman,UA,Japan,JPN,Amazon,Mazemook,-776.8208258263393
2021-04-30,Red,Red2,Redman,UA,China,CHN,Andriod,Mazemook,-1820.7616522187054
2021-04-30,Red,Red2,Redman,UA,Germany,DEU,iOS,Mazemook,-1036.1689402412749
2021-04-30,Red,Red2,Redman,UA,Brazil,BRA,Amazon,Mazemook,-258.585499573449
2021-04-30,Red,Red2,Redman,UA,Argentina,ARG,Andriod,Mazemook,-518.1820058835019
2021-04-30,Red,Red2,Redman,UA,Mexico,MEX,iOS,Mazemook,-776.8579034900563
2021-04-30,Red,Red2,Redman,UA,Austria,AUT,Amazon,Mazemook,-515.0827668143294
2021-04-30,Red,Red2,Redman,UA,France,FRA,Andriod,Mazemook,-516.5099225767874
2021-04-30,Red,Red2,Redman,UA,Russia,RUS,iOS,Mazemook,-1292.1409277676214
2021-04-30,Red,Red2,Redman,UA,Israel,ISR,Amazon,Mazemook,-257.4036584415831
2021-05-31,Red,Red2,Redman,UA,USA,USA,Andriod,MoogleAds,-118985.84607870149
2021-05-31,Red,Red2,Redman,UA,Japan,JPN,iOS,MoogleAds,-5085.406137237194
2021-05-31,Red,Red2,Redman,UA,China,CHN,Amazon,MoogleAds,-11838.51531971351
2021-05-31,Red,Red2,Redman,UA,Germany,DEU,Andriod,MoogleAds,-6806.875842142772
2021-05-31,Red,Red2,Redman,UA,Brazil,BRA,iOS,MoogleAds,-1709.6133095038424
2021-05-31,Red,Red2,Redman,UA,Argentina,ARG,Amazon,MoogleAds,-3388.387730361492
2021-05-31,Red,Red2,Redman,UA,Mexico,MEX,Andriod,MoogleAds,-5101.99065579669
2021-05-31,Red,Red2,Redman,UA,Austria,AUT,iOS,MoogleAds,-3397.8990496067113
2021-05-31,Red,Red2,Redman,UA,France,FRA,Amazon,MoogleAds,-3420.428973715068
2021-05-31,Red,Red2,Redman,UA,Russia,RUS,Andriod,MoogleAds,-8450.926995920348
2021-05-31,Red,Red2,Redman,UA,Israel,ISR,iOS,MoogleAds,-1694.772733754072
2021-05-31,Red,Red2,Redman,UA,USA,USA,Amazon,Elevator,-95934.86990929814
2021-05-31,Red,Red2,Redman,UA,Japan,JPN,Andriod,Elevator,-4083.676260347256
2021-05-31,Red,Red2,Redman,UA,China,CHN,iOS,Elevator,-9583.644830668172
2021-05-31,Red,Red2,Redman,UA,Germany,DEU,Amazon,Elevator,-5426.60574030376
2021-05-31,Red,Red2,Redman,UA,Brazil,BRA,Andriod,Elevator,-1358.8417650178235
2021-05-31,Red,Red2,Redman,UA,Argentina,ARG,iOS,Elevator,-2723.7619878436676
2021-05-31,Red,Red2,Redman,UA,Mexico,MEX,Amazon,Elevator,-4062.819762695742
2021-05-31,Red,Red2,Redman,UA,Austria,AUT,Andriod,Elevator,-2709.3524119782282
2021-05-31,Red,Red2,Redman,UA,France,FRA,iOS,Elevator,-2714.2564310836447
2021-05-31,Red,Red2,Redman,UA,Russia,RUS,Amazon,Elevator,-6788.748938495823
2021-05-31,Red,Red2,Redman,UA,Israel,ISR,Andriod,Elevator,-1364.970850720854
2021-05-31,Red,Red2,Redman,UA,USA,USA,iOS,Mazemook,-23726.234567583466
2021-05-31,Red,Red2,Redman,UA,Japan,JPN,Amazon,Mazemook,-1015.5068627334028
2021-05-31,Red,Red2,Redman,UA,China,CHN,Andriod,Mazemook,-2382.7297675518257
2021-05-31,Red,Red2,Redman,UA,Germany,DEU,iOS,Mazemook,-1354.5908781510823
2021-05-31,Red,Red2,Redman,UA,Brazil,BRA,Amazon,Mazemook,-339.5528557730287
2021-05-31,Red,Red2,Redman,UA,Argentina,ARG,Andriod,Mazemook,-676.7724157659826
2021-05-31,Red,Red2,Redman,UA,Mexico,MEX,iOS,Mazemook,-1026.7778320035366
2021-05-31,Red,Red2,Redman,UA,Austria,AUT,Amazon,Mazemook,-684.9441683706249
2021-05-31,Red,Red2,Redman,UA,France,FRA,Andriod,Mazemook,-677.5301421156151
2021-05-31,Red,Red2,Redman,UA,Russia,RUS,iOS,Mazemook,-1710.6634551610975
2021-05-31,Red,Red2,Redman,UA,Israel,ISR,Amazon,Mazemook,-342.5042566568847
2021-06-30,Red,Red2,Redman,UA,USA,USA,Andriod,MoogleAds,-158595.85864449368
2021-06-30,Red,Red2,Redman,UA,Japan,JPN,iOS,MoogleAds,-6810.793513117929
2021-06-30,Red,Red2,Redman,UA,China,CHN,Amazon,MoogleAds,-15747.68152459663
2021-06-30,Red,Red2,Redman,UA,Germany,DEU,Andriod,MoogleAds,-9022.767738239423
2021-06-30,Red,Red2,Redman,UA,Brazil,BRA,iOS,MoogleAds,-2260.418496330071
2021-06-30,Red,Red2,Redman,UA,Argentina,ARG,Amazon,MoogleAds,-4494.893919611761
2021-06-30,Red,Red2,Redman,UA,Mexico,MEX,Andriod,MoogleAds,-6820.994899471005
2021-06-30,Red,Red2,Redman,UA,Austria,AUT,iOS,MoogleAds,-4554.083991262273
2021-06-30,Red,Red2,Redman,UA,France,FRA,Amazon,MoogleAds,-4535.4051045705755
2021-06-30,Red,Red2,Redman,UA,Russia,RUS,Andriod,MoogleAds,-11236.009836338722
2021-06-30,Red,Red2,Redman,UA,Israel,ISR,iOS,MoogleAds,-2255.7071883059166
2021-06-30,Red,Red2,Redman,UA,USA,USA,Amazon,Elevator,-127435.3397509145
2021-06-30,Red,Red2,Redman,UA,Japan,JPN,Andriod,Elevator,-5426.354172514382
2021-06-30,Red,Red2,Redman,UA,China,CHN,iOS,Elevator,-12593.835315946159
2021-06-30,Red,Red2,Redman,UA,Germany,DEU,Amazon,Elevator,-7191.51253002568
2021-06-30,Red,Red2,Redman,UA,Brazil,BRA,Andriod,Elevator,-1806.7089456856943
2021-06-30,Red,Red2,Redman,UA,Argentina,ARG,iOS,Elevator,-3600.015638071965
2021-06-30,Red,Red2,Redman,UA,Mexico,MEX,Amazon,Elevator,-5398.448399783232
2021-06-30,Red,Red2,Redman,UA,Austria,AUT,Andriod,Elevator,-3620.2881052833627
2021-06-30,Red,Red2,Redman,UA,France,FRA,iOS,Elevator,-3630.040750201293
2021-06-30,Red,Red2,Redman,UA,Russia,RUS,Amazon,Elevator,-9018.309844160573
2021-06-30,Red,Red2,Redman,UA,Israel,ISR,Andriod,Elevator,-1802.3436034687566
2021-06-30,Red,Red2,Redman,UA,USA,USA,iOS,Mazemook,-31753.51890749427
2021-06-30,Red,Red2,Redman,UA,Japan,JPN,Amazon,Mazemook,-1356.7326010186653
2021-06-30,Red,Red2,Redman,UA,China,CHN,Andriod,Mazemook,-3158.738210287252
2021-06-30,Red,Red2,Redman,UA,Germany,DEU,iOS,Mazemook,-1817.4247361483965
2021-06-30,Red,Red2,Redman,UA,Brazil,BRA,Amazon,Mazemook,-452.81710480996327
2021-06-30,Red,Red2,Redman,UA,Argentina,ARG,Andriod,Mazemook,-904.7319905388733
2021-06-30,Red,Red2,Redman,UA,Mexico,MEX,iOS,Mazemook,-1358.0399687651388
2021-06-30,Red,Red2,Redman,UA,Austria,AUT,Amazon,Mazemook,-908.549645839924
2021-06-30,Red,Red2,Redman,UA,France,FRA,Andriod,Mazemook,-908.0205589701624
2021-06-30,Red,Red2,Redman,UA,Russia,RUS,iOS,Mazemook,-2269.126400635004
2021-06-30,Red,Red2,Redman,UA,Israel,ISR,Amazon,Mazemook,-451.8779694562701
2021-07-31,Red,Red2,Redman,UA,USA,USA,Andriod,MoogleAds,-134760.21884674355
2021-07-31,Red,Red2,Redman,UA,Japan,JPN,iOS,MoogleAds,-5794.515150203457
2021-07-31,Red,Red2,Redman,UA,China,CHN,Amazon,MoogleAds,-13457.138239591652
2021-07-31,Red,Red2,Redman,UA,Germany,DEU,Andriod,MoogleAds,-7762.792123887873
2021-07-31,Red,Red2,Redman,UA,Brazil,BRA,iOS,MoogleAds,-1929.599271103962
2021-07-31,Red,Red2,Redman,UA,Argentina,ARG,Amazon,MoogleAds,-3854.196102248038
2021-07-31,Red,Red2,Redman,UA,Mexico,MEX,Andriod,MoogleAds,-5794.47216820748
2021-07-31,Red,Red2,Redman,UA,Austria,AUT,iOS,MoogleAds,-3879.036412693718
2021-07-31,Red,Red2,Redman,UA,France,FRA,Amazon,MoogleAds,-3873.7515748558935
2021-07-31,Red,Red2,Redman,UA,Russia,RUS,Andriod,MoogleAds,-9714.920618312191
2021-07-31,Red,Red2,Redman,UA,Israel,ISR,iOS,MoogleAds,-1932.115498343176
2021-07-31,Red,Red2,Redman,UA,USA,USA,Amazon,Elevator,-108779.78104928155
2021-07-31,Red,Red2,Redman,UA,Japan,JPN,Andriod,Elevator,-4640.3043796545735
2021-07-31,Red,Red2,Redman,UA,China,CHN,iOS,Elevator,-10827.748447668488
2021-07-31,Red,Red2,Redman,UA,Germany,DEU,Amazon,Elevator,-6199.986297772545
2021-07-31,Red,Red2,Redman,UA,Brazil,BRA,Andriod,Elevator,-1537.019709033334
2021-07-31,Red,Red2,Redman,UA,Argentina,ARG,iOS,Elevator,-3068.7920582310057
2021-07-31,Red,Red2,Redman,UA,Mexico,MEX,Amazon,Elevator,-4639.06331235121
2021-07-31,Red,Red2,Redman,UA,Austria,AUT,Andriod,Elevator,-3085.0229495737076
2021-07-31,Red,Red2,Redman,UA,France,FRA,iOS,Elevator,-3067.1982612574825
2021-07-31,Red,Red2,Redman,UA,Russia,RUS,Amazon,Elevator,-7684.2392981932
2021-07-31,Red,Red2,Redman,UA,Israel,ISR,Andriod,Elevator,-1545.5211217422698
2021-07-31,Red,Red2,Redman,UA,USA,USA,iOS,Mazemook,-27111.25729706736
2021-07-31,Red,Red2,Redman,UA,Japan,JPN,Amazon,Mazemook,-1162.5403621824507
2021-07-31,Red,Red2,Redman,UA,China,CHN,Andriod,Mazemook,-2696.756263284569
2021-07-31,Red,Red2,Redman,UA,Germany,DEU,iOS,Mazemook,-1550.7919569066098
2021-07-31,Red,Red2,Redman,UA,Brazil,BRA,Amazon,Mazemook,-387.12672070565776
2021-07-31,Red,Red2,Redman,UA,Argentina,ARG,Andriod,Mazemook,-772.724136023414
2021-07-31,Red,Red2,Redman,UA,Mexico,MEX,iOS,Mazemook,-1163.7008267924919
2021-07-31,Red,Red2,Redman,UA,Austria,AUT,Amazon,Mazemook,-776.1088373598519
2021-07-31,Red,Red2,Redman,UA,France,FRA,Andriod,Mazemook,-771.092140974831
2021-07-31,Red,Red2,Redman,UA,Russia,RUS,iOS,Mazemook,-1933.014594180796
2021-07-31,Red,Red2,Redman,UA,Israel,ISR,Amazon,Mazemook,-386.94698102506584
2021-08-31,Red,Red2,Redman,UA,USA,USA,Andriod,MoogleAds,-74929.48623304021
2021-08-31,Red,Red2,Redman,UA,Japan,JPN,iOS,MoogleAds,-3224.2590801411434
2021-08-31,Red,Red2,Redman,UA,China,CHN,Amazon,MoogleAds,-7426.401918357761
2021-08-31,Red,Red2,Redman,UA,Germany,DEU,Andriod,MoogleAds,-4251.662860415106
2021-08-31,Red,Red2,Redman,UA,Brazil,BRA,iOS,MoogleAds,-1061.911865830485
2021-08-31,Red,Red2,Redman,UA,Argentina,ARG,Amazon,MoogleAds,-2139.4701765521977
2021-08-31,Red,Red2,Redman,UA,Mexico,MEX,Andriod,MoogleAds,-3200.4178399146163
2021-08-31,Red,Red2,Redman,UA,Austria,AUT,iOS,MoogleAds,-2143.1204165193276
2021-08-31,Red,Red2,Redman,UA,France,FRA,Amazon,MoogleAds,-2134.708956281376
2021-08-31,Red,Red2,Redman,UA,Russia,RUS,Andriod,MoogleAds,-5368.860704480447
2021-08-31,Red,Red2,Redman,UA,Israel,ISR,iOS,MoogleAds,-1069.830841060443
2021-08-31,Red,Red2,Redman,UA,USA,USA,Amazon,Elevator,-59827.17983307204
2021-08-31,Red,Red2,Redman,UA,Japan,JPN,Andriod,Elevator,-2563.4129655955626
2021-08-31,Red,Red2,Redman,UA,China,CHN,iOS,Elevator,-5986.435208184342
2021-08-31,Red,Red2,Redman,UA,Germany,DEU,Amazon,Elevator,-3395.9301195278485
2021-08-31,Red,Red2,Redman,UA,Brazil,BRA,Andriod,Elevator,-856.4222159127061
2021-08-31,Red,Red2,Redman,UA,Argentina,ARG,iOS,Elevator,-1716.9865461626557
2021-08-31,Red,Red2,Redman,UA,Mexico,MEX,Amazon,Elevator,-2565.9989052104893
2021-08-31,Red,Red2,Redman,UA,Austria,AUT,Andriod,Elevator,-1705.8902918117567
2021-08-31,Red,Red2,Redman,UA,France,FRA,iOS,Elevator,-1712.4289246048158
2021-08-31,Red,Red2,Redman,UA,Russia,RUS,Amazon,Elevator,-4271.480648013094
2021-08-31,Red,Red2,Redman,UA,Israel,ISR,Andriod,Elevator,-859.1218825011503
2021-08-31,Red,Red2,Redman,UA,USA,USA,iOS,Mazemook,-14987.233882694518
2021-08-31,Red,Red2,Redman,UA,Japan,JPN,Amazon,Mazemook,-637.8794177079756
2021-08-31,Red,Red2,Redman,UA,China,CHN,Andriod,Mazemook,-1486.4765803919427
2021-08-31,Red,Red2,Redman,UA,Germany,DEU,iOS,Mazemook,-852.0326797166031
2021-08-31,Red,Red2,Redman,UA,Brazil,BRA,Amazon,Mazemook,-212.73051766579079
2021-08-31,Red,Red2,Redman,UA,Argentina,ARG,Andriod,Mazemook,-427.1016059804672
2021-08-31,Red,Red2,Redman,UA,Mexico,MEX,iOS,Mazemook,-640.7684890038976
2021-08-31,Red,Red2,Redman,UA,Austria,AUT,Amazon,Mazemook,-424.1827949901844
2021-08-31,Red,Red2,Redman,UA,France,FRA,Andriod,Mazemook,-425.4078104459103
2021-08-31,Red,Red2,Redman,UA,Russia,RUS,iOS,Mazemook,-1067.2195468628304
2021-08-31,Red,Red2,Redman,UA,Israel,ISR,Amazon,Mazemook,-214.49780005190686
2021-09-30,Red,Red2,Redman,UA,USA,USA,Andriod,MoogleAds,-103555.83891591581
2021-09-30,Red,Red2,Redman,UA,Japan,JPN,iOS,MoogleAds,-4417.617351576188
2021-09-30,Red,Red2,Redman,UA,China,CHN,Amazon,MoogleAds,-10235.9000340992
2021-09-30,Red,Red2,Redman,UA,Germany,DEU,Andriod,MoogleAds,-5900.482741897525
2021-09-30,Red,Red2,Redman,UA,Brazil,BRA,iOS,MoogleAds,-1469.5220152559077
2021-09-30,Red,Red2,Redman,UA,Argentina,ARG,Amazon,MoogleAds,-2933.689570516034
2021-09-30,Red,Red2,Redman,UA,Mexico,MEX,Andriod,MoogleAds,-4423.1390745097615
2021-09-30,Red,Red2,Redman,UA,Austria,AUT,iOS,MoogleAds,-2945.5701232371034
2021-09-30,Red,Red2,Redman,UA,France,FRA,Amazon,MoogleAds,-2924.8079660193016
2021-09-30,Red,Red2,Redman,UA,Russia,RUS,Andriod,MoogleAds,-7353.870659058511
2021-09-30,Red,Red2,Redman,UA,Israel,ISR,iOS,MoogleAds,-1463.7768255597018
2021-09-30,Red,Red2,Redman,UA,USA,USA,Amazon,Elevator,-82617.19102821339
2021-09-30,Red,Red2,Redman,UA,Japan,JPN,Andriod,Elevator,-3520.2922796890775
2021-09-30,Red,Red2,Redman,UA,China,CHN,iOS,Elevator,-8278.904715702474
2021-09-30,Red,Red2,Redman,UA,Germany,DEU,Amazon,Elevator,-4703.349206650394
2021-09-30,Red,Red2,Redman,UA,Brazil,BRA,Andriod,Elevator,-1184.0211127520458
2021-09-30,Red,Red2,Redman,UA,Argentina,ARG,iOS,Elevator,-2345.534107304528
2021-09-30,Red,Red2,Redman,UA,Mexico,MEX,Amazon,Elevator,-3507.77624543601
2021-09-30,Red,Red2,Redman,UA,Austria,AUT,Andriod,Elevator,-2353.9641824120936
2021-09-30,Red,Red2,Redman,UA,France,FRA,iOS,Elevator,-2337.5790424299607
2021-09-30,Red,Red2,Redman,UA,Russia,RUS,Amazon,Elevator,-5863.385588302662
2021-09-30,Red,Red2,Redman,UA,Israel,ISR,Andriod,Elevator,-1173.9512326533616
2021-09-30,Red,Red2,Redman,UA,USA,USA,iOS,Mazemook,-20568.319096266914
2021-09-30,Red,Red2,Redman,UA,Japan,JPN,Amazon,Mazemook,-879.120983392782
2021-09-30,Red,Red2,Redman,UA,China,CHN,Andriod,Mazemook,-2070.8004579174576
2021-09-30,Red,Red2,Redman,UA,Germany,DEU,iOS,Mazemook,-1170.06716875977
2021-09-30,Red,Red2,Redman,UA,Brazil,BRA,Amazon,Mazemook,-295.74294801837004
2021-09-30,Red,Red2,Redman,UA,Argentina,ARG,Andriod,Mazemook,-584.1372107379914
2021-09-30,Red,Red2,Redman,UA,Mexico,MEX,iOS,Mazemook,-884.0930491213221
2021-09-30,Red,Red2,Redman,UA,Austria,AUT,Amazon,Mazemook,-588.4926286154465
2021-09-30,Red,Red2,Redman,UA,France,FRA,Andriod,Mazemook,-585.6469948969816
2021-09-30,Red,Red2,Redman,UA,Russia,RUS,iOS,Mazemook,-1479.6444199462949
2021-09-30,Red,Red2,Redman,UA,Israel,ISR,Amazon,Mazemook,-293.1920608611453
2021-10-31,Red,Red2,Redman,UA,USA,USA,Andriod,MoogleAds,-71479.00590244534
2021-10-31,Red,Red2,Redman,UA,Japan,JPN,iOS,MoogleAds,-3051.0377846127276
2021-10-31,Red,Red2,Redman,UA,China,CHN,Amazon,MoogleAds,-7185.679220488191
2021-10-31,Red,Red2,Redman,UA,Germany,DEU,Andriod,MoogleAds,-4088.187111848892
2021-10-31,Red,Red2,Redman,UA,Brazil,BRA,iOS,MoogleAds,-1028.261469925257
2021-10-31,Red,Red2,Redman,UA,Argentina,ARG,Amazon,MoogleAds,-2045.9240895968837
2021-10-31,Red,Red2,Redman,UA,Mexico,MEX,Andriod,MoogleAds,-3086.045011126352
2021-10-31,Red,Red2,Redman,UA,Austria,AUT,iOS,MoogleAds,-2039.9487722133804
2021-10-31,Red,Red2,Redman,UA,France,FRA,Amazon,MoogleAds,-2058.2727303852703
2021-10-31,Red,Red2,Redman,UA,Russia,RUS,Andriod,MoogleAds,-5106.207493192786
2021-10-31,Red,Red2,Redman,UA,Israel,ISR,iOS,MoogleAds,-1023.3902222445487
2021-10-31,Red,Red2,Redman,UA,USA,USA,Amazon,Elevator,-56979.53046535651
2021-10-31,Red,Red2,Redman,UA,Japan,JPN,Andriod,Elevator,-2457.611683487065
2021-10-31,Red,Red2,Redman,UA,China,CHN,iOS,Elevator,-5748.222462995497
2021-10-31,Red,Red2,Redman,UA,Germany,DEU,Amazon,Elevator,-3287.899871858
2021-10-31,Red,Red2,Redman,UA,Brazil,BRA,Andriod,Elevator,-817.1625076910971
2021-10-31,Red,Red2,Redman,UA,Argentina,ARG,iOS,Elevator,-1639.876480812696
2021-10-31,Red,Red2,Redman,UA,Mexico,MEX,Amazon,Elevator,-2441.9996049691326
2021-10-31,Red,Red2,Redman,UA,Austria,AUT,Andriod,Elevator,-1635.1503899341244
2021-10-31,Red,Red2,Redman,UA,France,FRA,iOS,Elevator,-1639.4286095034636
2021-10-31,Red,Red2,Redman,UA,Russia,RUS,Amazon,Elevator,-4071.1679958575637
2021-10-31,Red,Red2,Redman,UA,Israel,ISR,Andriod,Elevator,-820.955973612188
2021-10-31,Red,Red2,Redman,UA,USA,USA,iOS,Mazemook,-14248.98849512002
2021-10-31,Red,Red2,Redman,UA,Japan,JPN,Amazon,Mazemook,-613.5173787873239
2021-10-31,Red,Red2,Redman,UA,China,CHN,Andriod,Mazemook,-1429.5779821816714
2021-10-31,Red,Red2,Redman,UA,Germany,DEU,iOS,Mazemook,-815.0724677260278
2021-10-31,Red,Red2,Redman,UA,Brazil,BRA,Amazon,Mazemook,-204.15706505997244
2021-10-31,Red,Red2,Redman,UA,Argentina,ARG,Andriod,Mazemook,-407.366008317518
2021-10-31,Red,Red2,Redman,UA,Mexico,MEX,iOS,Mazemook,-617.2238901868728
2021-10-31,Red,Red2,Redman,UA,Austria,AUT,Amazon,Mazemook,-409.8389220813712
2021-10-31,Red,Red2,Redman,UA,France,FRA,Andriod,Mazemook,-407.1857259526407
2021-10-31,Red,Red2,Redman,UA,Russia,RUS,iOS,Mazemook,-1015.8520330258575
2021-10-31,Red,Red2,Redman,UA,Israel,ISR,Amazon,Mazemook,-205.39180337268513
2021-11-30,Red,Red2,Redman,UA,USA,USA,Andriod,MoogleAds,-166764.16546442325
2021-11-30,Red,Red2,Redman,UA,Japan,JPN,iOS,MoogleAds,-7140.774396041376
2021-11-30,Red,Red2,Redman,UA,China,CHN,Amazon,MoogleAds,-16683.932083748954
2021-11-30,Red,Red2,Redman,UA,Germany,DEU,Andriod,MoogleAds,-9584.730939557401
2021-11-30,Red,Red2,Redman,UA,Brazil,BRA,iOS,MoogleAds,-2376.852057130674
2021-11-30,Red,Red2,Redman,UA,Argentina,ARG,Amazon,MoogleAds,-4774.679445033645
2021-11-30,Red,Red2,Redman,UA,Mexico,MEX,Andriod,MoogleAds,-7116.565870358699
2021-11-30,Red,Red2,Redman,UA,Austria,AUT,iOS,MoogleAds,-4764.93169088839
2021-11-30,Red,Red2,Redman,UA,France,FRA,Amazon,MoogleAds,-4789.531929332678
2021-11-30,Red,Red2,Redman,UA,Russia,RUS,Andriod,MoogleAds,-11893.888785820365
2021-11-30,Red,Red2,Redman,UA,Israel,ISR,iOS,MoogleAds,-2385.9751973746593
2021-11-30,Red,Red2,Redman,UA,USA,USA,Amazon,Elevator,-133555.6786443473
2021-11-30,Red,Red2,Redman,UA,Japan,JPN,Andriod,Elevator,-5746.4958611998945
2021-11-30,Red,Red2,Redman,UA,China,CHN,iOS,Elevator,-13328.991278917902
2021-11-30,Red,Red2,Redman,UA,Germany,DEU,Amazon,Elevator,-7628.476462562969
2021-11-30,Red,Red2,Redman,UA,Brazil,BRA,Andriod,Elevator,-1901.2018629292884
2021-11-30,Red,Red2,Redman,UA,Argentina,ARG,iOS,Elevator,-3827.534915914251
2021-11-30,Red,Red2,Redman,UA,Mexico,MEX,Amazon,Elevator,-5738.63963778709
2021-11-30,Red,Red2,Redman,UA,Austria,AUT,Andriod,Elevator,-3803.5455304314464
2021-11-30,Red,Red2,Redman,UA,France,FRA,iOS,Elevator,-3808.815100165784
2021-11-30,Red,Red2,Redman,UA,Russia,RUS,Amazon,Elevator,-9563.717191758167
2021-11-30,Red,Red2,Redman,UA,Israel,ISR,Andriod,Elevator,-1900.8390732820342
2021-11-30,Red,Red2,Redman,UA,USA,USA,iOS,Mazemook,-33251.18413309045
2021-11-30,Red,Red2,Redman,UA,Japan,JPN,Amazon,Mazemook,-1419.4935691436551
2021-11-30,Red,Red2,Redman,UA,China,CHN,Andriod,Mazemook,-3332.2007391503575
2021-11-30,Red,Red2,Redman,UA,Germany,DEU,iOS,Mazemook,-1901.1117540796056
2021-11-30,Red,Red2,Redman,UA,Brazil,BRA,Amazon,Mazemook,-476.71564232773164
2021-11-30,Red,Red2,Redman,UA,Argentina,ARG,Andriod,Mazemook,-945.7863113934766
2021-11-30,Red,Red2,Redman,UA,Mexico,MEX,iOS,Mazemook,-1424.904111396514
2021-11-30,Red,Red2,Redman,UA,Austria,AUT,Amazon,Mazemook,-955.7319944724891
2021-11-30,Red,Red2,Redman,UA,France,FRA,Andriod,Mazemook,-948.9030207208865
2021-11-30,Red,Red2,Redman,UA,Russia,RUS,iOS,Mazemook,-2366.8548139143118
2021-11-30,Red,Red2,Redman,UA,Israel,ISR,Amazon,Mazemook,-479.2448658359404
2021-12-31,Red,Red2,Redman,UA,USA,USA,Andriod,MoogleAds,-118059.79292899655
2021-12-31,Red,Red2,Redman,UA,Japan,JPN,iOS,MoogleAds,-5092.424250520846
2021-12-31,Red,Red2,Redman,UA,China,CHN,Amazon,MoogleAds,-11877.205167139642
2021-12-31,Red,Red2,Redman,UA,Germany,DEU,Andriod,MoogleAds,-6790.422716093841
2021-12-31,Red,Red2,Redman,UA,Brazil,BRA,iOS,MoogleAds,-1687.5006073459592
2021-12-31,Red,Red2,Redman,UA,Argentina,ARG,Amazon,MoogleAds,-3380.2006096032555
2021-12-31,Red,Red2,Redman,UA,Mexico,MEX,Andriod,MoogleAds,-5075.5760090044105
2021-12-31,Red,Red2,Redman,UA,Austria,AUT,iOS,MoogleAds,-3410.3733346613562
2021-12-31,Red,Red2,Redman,UA,France,FRA,Amazon,MoogleAds,-3365.9624249614058
2021-12-31,Red,Red2,Redman,UA,Russia,RUS,Andriod,MoogleAds,-8492.149601673123
2021-12-31,Red,Red2,Redman,UA,Israel,ISR,iOS,MoogleAds,-1695.2041610420608
2021-12-31,Red,Red2,Redman,UA,USA,USA,Amazon,Elevator,-94501.21783310667
2021-12-31,Red,Red2,Redman,UA,Japan,JPN,Andriod,Elevator,-4048.441111206545
2021-12-31,Red,Red2,Redman,UA,China,CHN,iOS,Elevator,-9512.389138044615
2021-12-31,Red,Red2,Redman,UA,Germany,DEU,Amazon,Elevator,-5432.578716127893
2021-12-31,Red,Red2,Redman,UA,Brazil,BRA,Andriod,Elevator,-1352.2178432238384
